id,round,pullback_score,extracted_target,extracted_source,gold_domains,concepts_matched,n_gold_concepts,coverage,stop_reason,image_path
216,6,2.066,blizzard,monster,winter | bony crone,0,2,0.286,flattened,visual_reasoning/experiment_1/images/k6/216.png
216,7,1.366,winter,death,winter | bony crone,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k7/216.png
216,8,0.987,winter,death,winter | bony crone,1,2,0.167,flattened,visual_reasoning/experiment_1/images/k8/216.png
216,9,0.949,winter,death,winter | bony crone,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k9/216.png
217,1,2.02,workplace drudgery,hell,work | living hell,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/217.png
217,2,3.472,workplace slavery,hell,work | living hell,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/217.png
217,3,1.803,workplace drudgery,hell,work | living hell,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/217.png
217,4,2.414,work overload,hell,work | living hell,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/217.png
217,5,2.055,workplace burnout,hell,work | living hell,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/217.png
217,6,1.956,work overload,imprisonment,work | living hell,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/217.png
217,7,3.507,work overload,fire,work | living hell,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/217.png
217,8,1.668,work stress,hell,work | living hell,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/217.png
217,9,1.377,workplace burnout,fire,work | living hell,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k9/217.png
217,10,1.527,work burnout,fire demon,work | living hell,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/217.png
218,1,1.73,human identity,painting,face | canvas,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/218.png
218,2,1.472,cultural identity,layered collage,face | canvas,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/218.png
218,3,2.741,cultural identity,layered textile,face | canvas,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/218.png
218,4,1.661,cultural identity,patchwork textile,face | canvas,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/218.png
218,5,3.531,liberation,canvas,face | canvas,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k5/218.png
218,6,1.653,human identity,canvas painting,face | canvas,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/218.png
218,7,2.491,hidden identity,cracking painted mask,face | canvas,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/218.png
218,8,1.256,inner self breaking through facade,torn canvas,face | canvas,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/218.png
218,9,2.849,false identity,cracked painting,face | canvas,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/218.png
218,10,2.626,false happiness,painted mask,face | canvas,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/218.png
219,1,2.488,human mind,machine,mind | powerful tool,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/219.png
219,2,2.551,human mind,machine,mind | powerful tool,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/219.png
219,3,4.487,human imagination,mechanical engine,mind | powerful tool,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/219.png
219,4,3.805,human mind,mechanical engine,mind | powerful tool,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/219.png
219,5,1.555,human mind,mechanical machine,mind | powerful tool,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/219.png
219,6,1.5,human mind,toolbox,mind | powerful tool,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k6/219.png
219,7,2.188,human mind,toolbox,mind | powerful tool,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/219.png
219,8,1.634,intellectual potential,rocket launch,mind | powerful tool,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/219.png
219,9,2.807,human intelligence,universe,mind | powerful tool,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/219.png
219,10,2.829,creative intelligence,rocket launch,mind | powerful tool,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/219.png
220,1,2.358,romantic love,treasure,friend | treasure,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k1/220.png
220,2,2.532,friendship,treasure chest,friend | treasure,2,2,0.429,flattened,visual_reasoning/experiment_1/images/k2/220.png
220,3,2.486,friendship,treasure,friend | treasure,2,2,0.429,flattened,visual_reasoning/experiment_1/images/k3/220.png
221,1,0.0,athletic competition,none,cheetah | race winner,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k1/221.png
221,2,2.35,athletic speed,cheetah,cheetah | race winner,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/221.png
221,3,1.875,athletic speed,cheetah,cheetah | race winner,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/221.png
221,4,3.132,athletic speed,cheetah,cheetah | race winner,1,2,0.667,in_progress,visual_reasoning/experiment_1/images/k4/221.png
221,5,2.704,athletic speed,cheetah,cheetah | race winner,1,2,0.667,in_progress,visual_reasoning/experiment_1/images/k5/221.png
221,6,6.619,athletic speed,cheetah,cheetah | race winner,1,2,0.857,in_progress,visual_reasoning/experiment_1/images/k6/221.png
221,7,2.192,athletic speed,cheetah,cheetah | race winner,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/221.png
221,8,3.713,athletic speed,cheetah,cheetah | race winner,1,2,0.714,in_progress,visual_reasoning/experiment_1/images/k8/221.png
221,9,2.624,athletic dominance,cheetah,cheetah | race winner,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/221.png
221,10,1.736,speed,cheetah,cheetah | race winner,1,2,0.333,in_progress,visual_reasoning/experiment_1/images/k10/221.png
222,1,2.523,hidden potential,diamond in rough earth,diamond | rough,1,2,0.429,generation_failed,visual_reasoning/experiment_1/images/k1/222.png
222,2,3.391,inner goodness,diamond,diamond | rough,1,2,0.429,generation_failed,visual_reasoning/experiment_1/images/k2/222.png
222,3,1.915,resilience,diamond,diamond | rough,1,2,0.286,generation_failed,visual_reasoning/experiment_1/images/k3/222.png
222,4,1.797,resilience forged through adversity,diamond,diamond | rough,1,2,0.286,generation_failed,visual_reasoning/experiment_1/images/k4/222.png
222,5,2.8,perseverance,diamond mining,diamond | rough,1,2,0.429,generation_failed,visual_reasoning/experiment_1/images/k5/222.png
222,6,1.453,perseverance,diamond in ruins,diamond | rough,1,2,0.143,generation_failed,visual_reasoning/experiment_1/images/k6/222.png
222,7,2.098,hidden potential,diamond,diamond | rough,1,2,0.286,generation_failed,visual_reasoning/experiment_1/images/k7/222.png
222,8,4.154,perseverance,diamond mining,diamond | rough,1,2,0.571,generation_failed,visual_reasoning/experiment_1/images/k8/222.png
222,9,4.255,success through struggle,diamond unearthed from rock,diamond | rough,1,2,0.571,generation_failed,visual_reasoning/experiment_1/images/k9/222.png
223,1,2.239,rage,electrical storm,anger | wildfire,1,2,0.429,generation_failed,visual_reasoning/experiment_1/images/k1/223.png
224,1,1.608,psychological entrapment,thorny cage,fear | prison,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/224.png
224,2,3.808,psychological imprisonment,demonic captivity,fear | prison,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/224.png
224,3,4.15,psychological torment,prison of screaming faces,fear | prison,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/224.png
224,4,3.795,mental anguish,demonic prison,fear | prison,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/224.png
224,5,2.777,anxiety,prison,fear | prison,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/224.png
224,6,4.693,social anxiety,prison,fear | prison,2,2,0.714,in_progress,visual_reasoning/experiment_1/images/k6/224.png
224,7,2.128,psychological torment,demonic prison,fear | prison,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/224.png
224,8,3.955,social anxiety,wall of screaming faces,fear | prison,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k8/224.png
224,9,2.983,mental illness,prison,fear | prison,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/224.png
224,10,1.755,anxiety,cage of screaming demons,fear | prison,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/224.png
225,1,0.0,spices and herbs,none,india's culture | salad bowl,0,2,0.0,flattened,visual_reasoning/experiment_1/images/k1/225.png
225,2,0.0,indian cultural diversity,melting pot,india's culture | salad bowl,1,2,0.0,flattened,visual_reasoning/experiment_1/images/k2/225.png
226,1,1.651,healing power of laughter,light and sparks,laughter | medicine,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k1/226.png
226,2,4.948,laughter and friendship,medicine,laughter | medicine,2,2,0.571,flattened,visual_reasoning/experiment_1/images/k2/226.png
226,3,1.618,laughter,medicine,laughter | medicine,2,2,0.333,flattened,visual_reasoning/experiment_1/images/k3/226.png
226,4,1.933,friendship,medicine,laughter | medicine,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k4/226.png
226,5,1.968,laughter as healing,medicine,laughter | medicine,2,2,0.429,flattened,visual_reasoning/experiment_1/images/k5/226.png
227,1,3.659,navigating uncertainty,labyrinth,life | maze,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k1/227.png
227,2,5.079,life,maze journey,life | maze,2,2,0.714,in_progress,visual_reasoning/experiment_1/images/k2/227.png
227,3,5.834,life journey,maze,life | maze,2,2,0.857,in_progress,visual_reasoning/experiment_1/images/k3/227.png
227,4,6.104,life,maze with obstacles,life | maze,2,2,0.857,in_progress,visual_reasoning/experiment_1/images/k4/227.png
227,5,5.931,life,maze journey,life | maze,2,2,0.857,in_progress,visual_reasoning/experiment_1/images/k5/227.png
227,6,4.024,life,labyrinth,life | maze,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/227.png
227,7,5.885,life,maze,life | maze,2,2,0.714,in_progress,visual_reasoning/experiment_1/images/k7/227.png
227,8,4.844,life,maze,life | maze,2,2,0.714,in_progress,visual_reasoning/experiment_1/images/k8/227.png
227,9,5.292,life,maze,life | maze,2,2,0.625,in_progress,visual_reasoning/experiment_1/images/k9/227.png
227,10,6.907,life,maze,life | maze,2,2,0.857,in_progress,visual_reasoning/experiment_1/images/k10/227.png
228,1,2.341,classroom discipline,physical chaos,classroom | zoo,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/228.png
228,2,2.485,classroom chaos,wild animals,classroom | zoo,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/228.png
228,3,2.947,classroom chaos,zoo,classroom | zoo,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/228.png
228,4,2.625,classroom chaos,zoo,classroom | zoo,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/228.png
228,5,3.339,classroom chaos,zoo,classroom | zoo,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/228.png
228,6,4.36,classroom management,zoo,classroom | zoo,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/228.png
228,7,2.559,classroom chaos,zoo,classroom | zoo,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/228.png
228,8,2.102,classroom chaos,zoo,classroom | zoo,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/228.png
228,9,1.672,academic stress,wild animals,classroom | zoo,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/228.png
228,10,1.205,academic stress,wild animal chaos,classroom | zoo,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/228.png
229,1,1.857,human mind,computer circuit,mind | computer,1,2,0.333,in_progress,visual_reasoning/experiment_1/images/k1/229.png
229,2,2.672,human mind,computer hardware,mind | computer,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/229.png
229,3,2.287,knowledge,circuit board,mind | computer,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/229.png
229,4,2.073,human mind,computer,mind | computer,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/229.png
229,5,4.679,human mind,computer processor,mind | computer,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k5/229.png
229,6,0.0,human mind,computer circuit,mind | computer,1,2,0.0,in_progress,visual_reasoning/experiment_1/images/k6/229.png
229,7,4.74,human mind,computer processor,mind | computer,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/229.png
229,8,1.723,human mind,computer processor,mind | computer,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/229.png
229,9,2.14,human intellect,computer processor,mind | computer,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/229.png
229,10,3.458,human mind,computer processor,mind | computer,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/229.png
230,1,2.563,knowledge transfer,magic,professor | guiding light,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k1/230.png
230,2,2.054,knowledge,light,professor | guiding light,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/230.png
230,3,0.982,knowledge transfer,light,professor | guiding light,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/230.png
230,4,4.617,education,lighthouse,professor | guiding light,0,2,0.714,in_progress,visual_reasoning/experiment_1/images/k4/230.png
230,5,2.172,education,guiding light,professor | guiding light,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/230.png
230,6,1.968,education,journey,professor | guiding light,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/230.png
230,7,4.727,educational journey,staircase,professor | guiding light,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/230.png
230,8,1.571,knowledge transfer,lantern light,professor | guiding light,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/230.png
230,9,6.321,mentorship,divine guidance,professor | guiding light,0,2,0.714,in_progress,visual_reasoning/experiment_1/images/k9/230.png
230,10,3.802,educational mentorship,guiding light,professor | guiding light,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/230.png
231,1,3.716,unstoppable power,bull charging through storm,stormy ocean | raging bull,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k1/231.png
231,2,2.068,ocean storm,raging bull,stormy ocean | raging bull,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/231.png
231,3,2.128,violent storm,raging bull,stormy ocean | raging bull,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/231.png
231,4,3.757,storm,charging bull,stormy ocean | raging bull,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/231.png
231,5,1.074,storm at sea,raging bull,stormy ocean | raging bull,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k5/231.png
231,6,1.58,storm,bull,stormy ocean | raging bull,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/231.png
231,7,3.843,violent storm,raging bull,stormy ocean | raging bull,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/231.png
231,8,1.989,storm,raging bull,stormy ocean | raging bull,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/231.png
231,9,1.457,storm,bull,stormy ocean | raging bull,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/231.png
231,10,2.543,destructive storm,demonic bull,stormy ocean | raging bull,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/231.png
232,1,2.103,travel spending,flood of gold,airport | pools of money,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/232.png
232,2,1.048,travel spending,flood of gold coins,airport | pools of money,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k2/232.png
232,3,0.0,travel expenses,flood of gold coins,airport | pools of money,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k3/232.png
232,4,2.811,travel expenses,draining gold coins,airport | pools of money,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/232.png
232,5,1.638,air travel costs,sea of gold coins,airport | pools of money,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/232.png
